project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users,paths,snapshots,unique_files,original_files,impact,files,major_language,major_language_ratio,major_language_changes,all_forks_count,max_commit_delta,avg_commit_delta,first_commit,last_commit,is_abandoned,locs,duplicated_code,is_valid,max_experience,project_experience,authors_contributing_95%_commits,authors_contributing_80%_commits,authors_contributing_50%_commits,authors_contributing_95%_changes,authors_contributing_80%_changes,authors_contributing_50%_changes
883,Generic,https://github.com/seb6277/portfolio.git,false,false,false,0,0,3513,31,,,,0,2,JavaScript,93797175,true,true,false,false,1560254112,1571437391,1654051289,"master","","","personnal portfolio",31,159,3,2,4,73,226,217,1,219,73,Other,0.5074380165289256,307,0,12277077,10468679,93925505,128330,false,19134,0,true,35,10.786163522012579,2,2,1,2,1,1
884,Generic,https://github.com/pfanp/miner-shopping.git,false,false,false,0,0,23032,22,,,,0,0,JavaScript,171740346,true,true,true,false,1561630245,1564370490,1649470316,"master","MIT License","","",23,1209,17,10,18,3686,5197,107,0,107,3686,JavaScript,0.6360225140712945,5424,0,26322090,1365456,176459588,4719242,false,72946,0,true,35,14.755169561621175,4,2,1,2,1,1
885,Generic,https://github.com/sense-5/shelter-in-pets-server.git,false,false,false,0,0,4266,18,,,,2,1,JavaScript,162796111,true,true,true,false,1584976178,1586380683,1649801895,"master","MIT License","","",22,382,35,18,36,83,536,141,0,141,83,JavaScript,0.6228622862286228,692,28,21391605,4330189,167173885,4377774,false,12675,0,true,35,5.657068062827225,21,9,3,20,8,3
886,Generic,https://github.com/sepezho/portfolio.git,false,false,false,0,0,93082,1,,,,0,0,JavaScript,88583470,true,true,true,false,1556212052,1619443623,1644535956,"master","","","Portfolio about my projects. Or just about me.",3,146,7,7,8,36418,22289,5001,0,5001,36418,JavaScript,0.6230610550004019,46514,0,25092354,11341627,98227155,9643685,false,30047,0,true,35,3.9863013698630136,4,2,1,1,1,1
887,Generic,https://github.com/sersoluciones/ser-ui-ng1.git,false,false,false,0,0,18714,0,,,,0,3,JavaScript,95192856,true,true,true,false,1493592458,1588785332,1588785454,"master","","","",1,103,5,5,5,92,296,296,0,296,92,Other,0.4573529411764706,311,0,16935922,15576327,160587204,65394348,true,32147,0,true,5,4.883495145631068,2,2,1,2,2,1
888,Generic,https://github.com/shakeebshams/algosandstuff.git,false,false,false,0,0,461,0,,,,0,1,JavaScript,82207177,true,true,true,false,1588642232,1591160664,1591160662,"master","GNU General Public License v3.0","","",1,276,2,3,3,327,174,25,0,25,327,JavaScript,0.7240143369175627,606,0,44005241,5786039,145226213,63019036,true,6445,0,true,4,3.717391304347826,2,1,1,2,2,1
889,Generic,https://github.com/shaman05/fetool.git,false,false,false,3,3,7572,0,,,,0,2,JavaScript,122945725,true,true,true,true,1325212760,1492136145,1447294572,"master","","","前端助手工具",2,107,7,7,7,2926,2464,2184,137,2460,2926,JavaScript,0.3414723701119883,1860,0,44938101,13653722,329830847,206885122,true,31722,0,true,5,3.869158878504673,4,2,1,5,4,2
890,Generic,https://github.com/shanudjn/shahazad-blog.git,false,false,false,0,0,15185,0,,,,0,1,JavaScript,173120059,true,true,true,false,1587019593,1607186010,1607186008,"master","MIT License","","",1,1427,45,34,46,101,924,20,0,20,101,Other,0.83630335681724,2018,13,18779669,1127059,220113598,46993539,true,20632,0,true,13,8.896285914505956,7,3,1,8,3,2
891,Generic,https://github.com/sharangthorat/sharang-app-bom.git,false,false,false,0,0,19600,0,,,,0,1,JavaScript,118781179,true,true,true,false,1587472594,1587473083,1587473077,"master","MIT License","","",8,227,14,13,15,5709,3064,1522,2,1526,5709,JavaScript,0.5352601156069364,3241,0,28440130,6846111,225739918,106958739,true,11288,0,true,6,4.634361233480176,9,3,1,1,1,1
892,Generic,https://github.com/shawnwang66/pedwayapp.git,false,false,false,0,0,43869,20,,,,0,1,JavaScript,95783266,true,true,true,false,1574575562,1574575752,1644692313,"master","","","A navigation app based on openstreetmap which provides detailed tunnel view for Chicago pedway users. ",21,482,13,10,14,389,879,857,0,857,389,JavaScript,0.5115277425893083,2019,0,17981213,3419319,105270659,9487393,false,37009,0,true,35,4.236514522821577,9,5,2,7,4,2
893,Generic,https://github.com/shawwn/pymen.git,false,false,false,12,12,10193,0,,,,0,2,JavaScript,281151175,true,true,true,false,1569647221,1628014506,1626228540,"features/python","BSD 2-Clause ""Simplified"" License","","",7,1482,6,7,7,163,1718,1717,0,1717,163,LISP,0.3292621716580224,1968,0,66824531,1098061,309102363,27951188,false,15962,0,true,19,16.582995951417004,2,2,1,3,2,1
894,Generic,https://github.com/shengkelong/club.git,false,false,false,0,0,581880,0,,,,0,1,JavaScript,79943425,true,true,true,false,1581598422,1628751467,1581607233,"master","","","https://github.com/Ben987/Bondage-College.git",2,1691,48,5,49,17324,5067,4535,0,4535,17324,Other,0.8359766598976943,32522,0,1705859,936134,152056502,72113077,true,118302,0,true,24,15.554701360141928,19,6,1,8,4,1
895,Generic,https://github.com/shwartz/gby1.git,false,false,false,0,0,3228,28,,,,1,1,JavaScript,91097387,true,true,true,false,1560111612,1575895436,1651179161,"master","MIT License","","Exploring GatsbyJS",29,146,3,3,4,88,270,263,1,266,88,Other,0.5828092243186582,278,0,10634531,11387442,94097954,3000567,false,23922,0,true,35,10.876712328767123,2,2,1,2,1,1
896,Generic,https://github.com/sideex/sideex-api.git,false,false,false,16,16,2062,4,,,,3,7,JavaScript,42623328,true,true,true,true,1588657251,1639127519,1599130368,"master","Apache License 2.0","","SideeX JavaScript API is a JS library running on a webpage for recording and playing web browsing behavior",2,244,11,12,12,393,853,846,0,846,393,JavaScript,0.6194302410518627,848,0,3921029,6580783,97672723,55049395,true,27560,0,true,6,4.405737704918033,8,4,3,7,4,2
897,Generic,https://github.com/sigmapi-gammaiota/sigmapi-web.git,false,false,false,7,7,203205,7,,,,2,8,JavaScript,224771463,true,true,true,false,1426656728,1643954221,1651428052,"master","MIT License","","Sigma Pi Gamma Iota chapter's website.",13,672,42,34,43,888,1665,1621,2,1625,888,Python,0.40793348345747443,2355,0,19547931,2461145,227523147,2751684,false,88085,0,true,35,4.904761904761905,27,14,5,20,10,3
898,Generic,https://github.com/silentsilas/silentsilas.com.git,false,false,false,0,0,60456,11,,,,0,1,JavaScript,116136054,true,true,true,false,1532387311,1640460208,1648523445,"master","Other","","Supah fast Hugo site to house all of my musings and projects",13,125,5,5,6,541,1091,1089,0,1089,541,HTML,0.5770969362129583,1149,0,9901544,13294544,121792348,5656294,false,16955,0,true,35,7.456,5,4,2,3,2,1
899,Generic,https://github.com/simonkling/tuto.git,false,false,false,0,0,81973,47,,,,0,1,JavaScript,261476648,true,true,true,false,1575402760,1575413313,1645840105,"master","BSD 3-Clause ""New"" or ""Revised"" License","","",51,25184,4249,749,4273,86554,17410,102,0,102,86554,Other,0.8662976793811683,181874,3,11989639,65355,269817062,8340414,false,148410,0,true,35,7.962833545108005,2989,1107,28,48,13,4
900,Generic,https://github.com/sjanota/mind-drop.git,false,false,false,1,1,2033,38,,,,0,2,JavaScript,86875743,true,true,false,true,1567521293,1620718411,1654063121,"master","","","",19,123,2,2,3,247,289,279,0,279,247,JavaScript,0.4306569343065693,236,0,16039881,13557894,86992411,116668,false,16069,0,true,35,5.975609756097561,2,1,1,1,1,1
901,Generic,https://github.com/skewwhiffy/onedrive.js.git,false,false,false,0,0,6100,29,,,,0,1,JavaScript,94634347,true,true,true,false,1559417392,1565463645,1654051741,"master","GNU General Public License v3.0","","Onedrive tool",31,139,3,3,4,107,490,485,0,485,107,JavaScript,0.6613756613756614,375,0,13294413,11985882,94762398,128051,false,32537,0,true,35,9.647482014388489,2,2,1,2,1,1
902,Generic,https://github.com/skhizerabass/fexmessenger.git,false,false,false,0,0,235334,4,,,,0,1,JavaScript,125028183,true,true,true,false,1584961443,1585391333,1626812807,"develop","MIT License","","",5,949,58,11,59,19104,21092,8244,0,8244,19104,C++,0.4558856047762954,12370,0,25383195,1716047,152395088,27366905,true,217848,0,true,35,9.720758693361432,22,4,2,4,2,1
903,Generic,https://github.com/skkuse02/2019fall_42class_team1.git,false,false,false,2,2,33959,20,,,,2,2,JavaScript,73583748,true,true,true,false,1569466600,1600333993,1644558956,"master","","","",21,108,9,5,10,143,200,200,0,200,143,JavaScript,0.5028248587570622,178,0,11673774,15369710,83204579,9620831,false,19982,0,true,35,7.416666666666667,5,4,2,6,3,2
904,Generic,https://github.com/skomputer/oligrapher.git,true,false,false,39,39,5818,24,,,,7,8,JavaScript,87091037,true,true,true,false,1445691848,1635869104,1518637816,"master","GNU General Public License v3.0","","JavaScript app for displaying annotated network graphs from the LittleSis API and other data sources",20,588,9,9,10,314,902,901,0,901,314,Other,0.6062277002919234,1869,0,22896665,2587117,222633025,135541988,true,70144,0,true,9,5.710884353741497,5,3,2,5,3,2
905,Generic,https://github.com/skyengineerr/exercises.git,false,false,false,0,0,11710,11,,,,0,1,JavaScript,81417630,true,true,true,false,1566906967,1591011162,1648324486,"master","","","Daily Exercises about HTML, CSS and JS.",12,218,2,2,3,4324,1930,923,0,923,4324,Other,0.5395666782528097,4657,0,24886635,7595965,87272941,5855311,false,586817,0,true,35,6.513761467889908,1,1,1,1,1,1
906,Generic,https://github.com/sl619437557/moiveweb.git,false,false,false,0,0,9099,13,,,,0,0,JavaScript,77574521,true,true,true,false,1571902637,1571987773,1649477265,"master","","","",14,15,2,2,3,1815,102,83,0,83,1815,Other,0.9442622950819672,1728,0,16198983,117819805,82277055,4702534,false,532508,0,true,35,30.466666666666665,2,1,1,1,1,1
907,Generic,https://github.com/slatefoundation/slate.git,false,false,false,65,65,50991,46,,,,20,13,JavaScript,261616857,true,true,true,true,1390583540,1651509803,1652200398,"develop","MIT License","http://slatefoundation.github.io/slate/","A free and open online foundation for schools",25,2690,26,24,29,10473,7271,5318,79,5542,10473,Other,0.5287768042983687,415112,0,8638710,614429,263596244,1979387,false,35093,0,true,27,19.677695167286245,8,3,1,1,1,1
908,Generic,https://github.com/slkrishn/slate.git,false,false,false,0,0,876,5,,,,0,1,JavaScript,274247202,true,true,true,false,1588126270,1588126553,1653357730,"master","Apache License 2.0","","",6,564,127,66,128,87,144,0,0,0,87,Other,0.7606527651858568,839,3,40781867,2936692,275069275,822073,false,13362,0,true,35,6.787234042553192,98,20,1,67,5,1
909,Generic,https://github.com/snikas/gatsby-starter-netlify-cms.git,false,false,false,0,0,6485,0,,,,0,1,JavaScript,43790111,true,true,true,false,1552150591,1552153118,1552153117,"master","MIT License","","",1,318,35,20,36,141,361,3,0,3,141,Other,0.5725806451612904,639,23,3112693,4896382,145816800,102026689,true,20255,0,true,26,5.911949685534591,19,6,2,12,5,2
910,Generic,https://github.com/softmoonwebware/mastercolorpicker.git,false,false,false,1,1,1166,0,,,,0,2,JavaScript,111970189,true,true,true,false,1541349805,1653321916,1653319995,"master","GNU General Public License v3.0","http://softmoon-webware.com/MasterColorPicker_instructions.php","Advanced JavaScript color picker tool delivers all the color you can handle.  ColorBlind Assistant included.  Supports unique needs of digital media formats.",1,269,1,1,2,86,222,222,0,222,86,JavaScript,0.47619047619047616,150,0,19002746,6169104,112830001,859812,false,20000,0,true,10,10,1,1,1,1,1,1
911,Generic,https://github.com/sohaib-sherif/tea-time-presentation.git,false,false,false,0,0,12177,10,,,,0,1,JavaScript,346048479,true,true,true,false,1583440097,1583440518,1653522343,"master","MIT License","","The quite simple prsentation which I made for the First Tea Time by Hexa Connection",11,2434,303,269,307,234,2287,12,0,12,234,JavaScript,0.3228674106298468,3414,10,19404192,679623,346705939,657460,false,23821,0,true,35,21.313475760065735,181,9,1,24,1,1
912,Generic,https://github.com/som2y/fix.mobile.git,false,false,false,0,0,4247,16,,,,0,3,JavaScript,148362115,true,true,true,false,1505721858,1582069348,1654128124,"master","","","",23,173,10,10,11,175,852,846,0,846,175,JavaScript,0.8586466165413534,1142,0,57960568,9617024,148413803,51688,false,25226,0,true,35,7.427745664739884,7,4,2,6,3,1
913,Generic,https://github.com/sourcecrypto/agoric-records.git,false,false,false,0,0,1995,10,,,,0,1,JavaScript,129659316,true,true,true,false,1561723154,1605675962,1644517832,"master","MIT License","https://agoric-records.netlify.com/","Information related to Agoric, Mark Miller, and Object Capabilities. ",11,231,5,4,6,225,386,378,0,378,225,Other,0.4789579158316633,478,0,25102284,7150078,139321294,9661978,false,21475,0,true,35,6.341991341991342,4,2,1,3,2,1
914,Generic,https://github.com/spacehawks/robot2020.git,false,false,false,4,4,929,0,,,,3,9,JavaScript,33952921,true,true,true,false,1568774443,1602727368,1602727366,"master","","","2019-2020 robot code",3,210,11,8,12,108,186,185,0,185,108,Python,0.4758269720101781,187,0,12115260,7668552,85405368,51452447,true,19524,0,true,5,3.1904761904761907,5,4,2,5,3,2
915,Generic,https://github.com/spaw-miami/spaw-app.git,false,false,false,1,1,4914,11,,,,0,2,JavaScript,78930030,true,true,true,false,1570546437,1571937701,1649476806,"master","","","Spaw LLC prototype app",12,178,5,5,6,74,196,193,0,193,74,Other,0.6227897838899804,634,0,15248020,9319078,83633031,4703001,false,21472,0,true,35,3.101123595505618,5,3,2,4,3,2
916,Generic,https://github.com/spbyrne/final-form-null.git,false,false,false,0,0,14555,0,,,,0,1,JavaScript,153687345,true,true,true,false,1587753514,1587753644,1587753572,"master","MIT License","","",1,1406,45,34,46,96,910,3,0,3,96,Other,0.8417960553923626,2006,13,6116870,1130074,220113714,66426369,true,21116,0,true,13,9.063300142247511,6,3,1,8,3,2
917,Generic,https://github.com/speedlazer/speedlazer.git,false,false,false,22,22,92085,14,,,,2,4,JavaScript,222699809,true,true,true,true,1433331183,1653492763,1654053278,"main","MIT License","https://speedlazer.net","🚀 SpeedLazer, a side-scrolling shooter / shmup!",14,2620,8,8,9,1583,7082,7079,0,7079,1583,CoffeeScript,0.5042605247616637,5977,0,25906926,631559,222826358,126549,false,26080,0,true,35,23.52709923664122,3,1,1,3,1,1
918,Generic,https://github.com/sprintwithcarlos/coding-classes.git,false,false,false,1,1,11895,113,,,,1,2,JavaScript,87029392,true,true,true,false,1567084982,1618302041,1654114495,"master","","","Material para tutoría en fullstack",114,240,4,3,5,532,401,369,1,371,532,Other,0.5294592413236481,1312,0,12214261,6920981,87094712,65320,false,33499,0,true,35,18.354166666666668,3,3,2,2,2,1
919,Generic,https://github.com/srivatsan18/srivatsan-first-blog.git,false,false,false,0,0,17048,1,,,,0,1,JavaScript,150577010,true,true,true,false,1584551772,1584593384,1584643103,"master","MIT License","","",2,1260,45,34,46,98,909,11,0,11,98,Other,0.8222613286405631,1869,13,6116870,1258652,220113727,69536717,true,19144,0,true,13,8.95,8,3,2,9,3,2
920,Generic,https://github.com/srlitem/jasminetest.git,false,false,false,0,0,531,8,,,,0,1,JavaScript,129257792,true,true,true,false,1585004333,1585004623,1632250913,"master","","","",9,109,25,13,26,110,137,137,0,137,110,JavaScript,0.5653266331658291,225,0,32175601,15113434,151186695,21928903,false,6412,0,true,35,6.5963302752293576,19,6,1,6,3,1
921,Generic,https://github.com/sswconsulting/ssw.people.git,false,false,false,7,7,13544,29,,,,6,18,JavaScript,79360393,true,true,true,false,1572496003,1650432195,1652314114,"main","MIT License","https://ssw.com.au/people","This is the site generator for SSW.People. ▶️ Video: http://r.ssw.com/SSW-people",11,628,29,14,30,215,800,799,0,799,215,JavaScript,0.5672761368963901,1210,0,7707938,2635270,81226105,1865712,false,6296,0,true,35,5.374203821656051,14,8,3,12,7,3
922,Generic,https://github.com/stakewise/contracts.git,false,false,false,82,82,5937,1,,,,27,8,JavaScript,88425804,true,true,false,false,1565593272,1652466936,1654019078,"master","Other","https://docs.stakewise.io/smart-contracts","StakeWise smart contracts.",12,551,1,2,2,329,1650,1649,0,1649,329,Other,0.5195202257761053,2209,0,4497468,3007307,88586557,160753,false,22517,0,true,17,17,1,1,1,1,1,1
923,Generic,https://github.com/stay7omewhere/photo-gallery.git,false,false,false,0,0,361,18,,,,0,1,JavaScript,80547914,true,true,true,false,1572423265,1593042993,1651199139,"master","","","Redesigned and scaled backend for photo gallery service of property rental app.",19,240,5,3,6,65,170,168,0,168,65,Other,0.52465483234714,266,0,9988480,6908783,83528608,2980694,false,10549,0,true,35,3.925,4,2,2,3,3,1
924,Generic,https://github.com/stefan-beuchert/pokechatbotwebhook.git,false,false,false,0,0,28393,2,,,,0,1,JavaScript,34432243,true,true,true,false,1590047836,1590047883,1590047913,"master","","","",3,167,6,5,7,4922,2756,785,0,785,4922,JavaScript,0.577170731707317,2958,0,28573839,9578602,98564162,64131919,true,434941,0,true,35,1.970059880239521,5,3,1,2,2,1
925,Generic,https://github.com/stephenbsides/stephenbsides.github.io.git,false,false,false,0,0,20383,10,,,,0,1,JavaScript,236748237,true,true,true,true,1560969521,1560970455,1644632384,"master","MIT License","","",12,233,18,15,19,3865,1404,11,0,11,3865,Other,0.8356839551107067,11021,1,27777681,7088933,246295686,9547449,false,38958,0,true,35,10.188841201716738,7,2,1,2,2,1
926,Generic,https://github.com/stephencweiss/code-katas.git,false,false,false,2,2,4150,9,,,,2,0,JavaScript,115298248,true,true,true,false,1532974509,1641871223,1648272760,"master","MIT License","","A collection of my solutions to katas from sites like Hackerrank.com, Leetcode.com, Codewars.com, etc. ",11,185,5,4,6,451,310,309,0,309,451,JavaScript,0.5986622073578596,358,0,32396774,8958004,121205328,5907080,false,16072,0,true,35,7.9837837837837835,3,2,1,3,2,2
927,Generic,https://github.com/stevage/mapbox-gl-draw.git,false,false,false,10,10,4171,0,,,,6,4,JavaScript,168313510,true,true,true,false,1577166685,1653370137,1649419541,"snapping","ISC License","","Adds snapping",1,1311,86,47,88,321,2629,2627,0,2627,321,JavaScript,0.7671871831271547,3783,0,8204893,1214291,231772299,63458789,true,37407,0,true,35,7.090007627765065,36,8,2,22,6,2
928,Generic,https://github.com/stevebrownlee/client-side-mastery-evening.git,false,false,false,0,0,55446,1,,,,0,0,JavaScript,141268515,true,true,true,false,1585080477,1585080630,1609886612,"master","","","",2,1000,8,8,9,39178,14818,5035,19,5073,39178,JavaScript,0.6232119445042366,31848,0,26786613,1611498,185561744,44293229,true,14352,0,true,35,18.375,4,1,1,4,2,1
929,Generic,https://github.com/sticklerm3/alieninvasion.git,false,false,false,0,0,99,1,,,,0,2,JavaScript,255953194,true,true,true,true,1584012400,1584016775,1584016954,"master","MIT License","https://lab.github.com/githubtraining/create-a-release-based-workflow","",7,46,4,2,5,11,24,0,0,0,11,Other,0.4634146341463415,38,5,136220475,35200376,326116126,70162932,false,774,0,true,4,3.5434782608695654,3,1,1,3,2,1
930,Generic,https://github.com/stupot83/holibobs.git,false,false,false,0,0,2196,37,,,,0,2,JavaScript,78185253,true,true,true,false,1575887426,1576766645,1654075889,"master","","","",42,158,10,7,11,132,313,297,0,297,132,JavaScript,0.5471236230110159,447,0,10091254,10535515,78289215,103962,false,25642,0,true,35,8.746835443037975,8,6,3,9,6,3
931,Generic,https://github.com/sumanbikram/azuresecurity.git,false,false,false,0,0,14553,1,,,,1,2,JavaScript,97368384,true,true,true,false,1586349036,1586349091,1619034898,"master","MIT License","","",2,169,19,9,20,683,121,93,0,93,683,Other,0.646328293736501,1197,0,37401373,9637112,132513335,35144951,false,153301,0,true,35,5.952662721893491,11,3,1,4,3,2
932,Generic,https://github.com/sumit-patange/sample-cloud-native-toolchain-tutorial-20200423032705400.git,false,false,false,0,0,632,6,,,,0,1,JavaScript,212305601,true,true,true,false,1587612932,1587638499,1653522532,"master","MIT License","","Created for toolchain: https://cloud.ibm.com/devops/toolchains/2ff1f13e-6b76-4170-8dc5-8ad93f3ccd30?env_id=ibm%%3Ayp%%3Aus-south",6,192,16,11,17,124,154,0,0,0,124,Other,0.6513994910941476,256,1,54574910,8657186,212962930,657329,false,13189,0,true,35,2.3645833333333335,10,3,1,7,1,1
933,Generic,https://github.com/summergir/good-help.git,false,false,false,0,0,22779,14,,,,0,1,JavaScript,145306627,true,true,true,false,1589898696,1601879021,1653462331,"master","","","家庭管理系统（SSH）",15,150,4,4,5,4412,2565,1784,0,1784,4412,Other,0.37548537406161014,2901,0,41059859,11097063,146024161,717534,false,416340,0,true,35,8.14,3,2,1,2,2,1
934,Generic,https://github.com/sungjaeeom/slate.git,false,false,false,0,0,692,5,,,,0,1,JavaScript,274244915,true,true,true,true,1564659676,1566955995,1653355444,"master","Other","","",8,562,121,67,122,109,161,5,0,5,109,Other,0.7495636998254799,859,3,27204899,2947158,275069333,824418,false,13537,0,true,35,6.8487544483985765,92,17,1,59,5,1
935,Generic,https://github.com/susannakyllonen/schoolproject-teamcalendar.git,false,false,false,0,0,2961,30,,,,0,1,JavaScript,92088040,true,true,true,false,1570093649,1595253634,1654066591,"master","","","",33,158,6,5,7,85,310,304,0,304,85,JavaScript,0.6268656716417911,420,0,12264509,10535456,92201311,113271,false,21511,0,true,35,8.215189873417721,4,3,2,5,3,1
936,Generic,https://github.com/susurrus-llc/langua.git,false,false,false,19,19,21966,10,,,,1,3,JavaScript,159640110,true,true,true,true,1494457914,1653807698,1654098025,"master","GNU Affero General Public License v3.0","https://susurrus-llc.github.io/langua/","A suite of language tools",4,1653,13,12,14,1360,3581,3524,0,3524,1360,Other,0.5522713130056005,3550,0,16702240,1001270,159721940,81830,false,7629,0,true,35,18.621899576527525,7,4,2,6,4,2
937,Generic,https://github.com/sususweet/qianqiuxi.git,false,false,false,5,5,25679,0,,,,5,1,JavaScript,36091171,true,true,true,false,1581684798,1624361616,1581684908,"versus","","","古剑奇谭-千秋戏",1,170,5,5,6,547,444,443,0,443,547,Other,0.6659815005138746,1296,0,11568416,9359078,108586835,72495664,true,6618,0,true,4,3.1882352941176473,3,2,1,4,2,2
938,Generic,https://github.com/swamphacks/2020-site.git,false,false,false,0,0,31794,16,,,,0,3,JavaScript,83672186,true,true,true,false,1571632864,1595691600,1654068532,"master","","http://2020.swamphacks.com","Repository for the 2020 site.",18,138,4,2,5,270,401,393,0,393,270,JavaScript,0.48748159057437407,331,0,15710840,12073493,83783492,111306,false,16257,0,true,35,8.420289855072463,2,1,1,2,1,1
939,Generic,https://github.com/symfonycasts/blackfire.git,false,false,false,1,1,2256,0,,,,11,4,JavaScript,84589782,true,true,true,false,1568729412,1653318511,1653318507,"master","Other","https://symfonycasts.com/screencast/blackfire","Screencast code, script and flower petals behind the ""Blackfire.io: Revealing Performance Secrets with Profiling"" tutorial",7,621,10,7,11,258,195,194,0,194,258,Other,0.7717250324254216,2380,0,39208531,2666643,85451206,861424,false,23919,0,true,7,6.466988727858293,3,1,1,2,1,1
940,Generic,https://github.com/syneticnl/hyral.git,false,false,false,31,31,4942,25,,,,2,9,JavaScript,96094950,true,true,true,false,1553499461,1651166399,1649594413,"master","MIT License","","Hypermedia oriented Resource API Layer",18,523,10,8,11,615,1450,1447,0,1447,615,JavaScript,0.5554293502953203,2445,0,39122288,3160143,100680402,4585452,false,26688,0,true,35,6.686424474187381,7,4,2,5,3,2
941,Generic,https://github.com/tangjinhui951023/axios.git,false,false,false,0,0,1952,0,,,,0,1,JavaScript,177679291,true,true,true,false,1586250917,1586250961,1586250949,"master","MIT License","","",8,980,246,111,250,194,1524,205,0,205,194,JavaScript,0.612338593974175,2134,2,8295361,1620103,245778260,68098969,true,8915,0,true,22,6.9071428571428575,197,55,2,86,7,2
942,Generic,https://github.com/tanishalatoya/wonderlust-travel-tracker.git,false,false,false,0,0,10258,28,,,,0,1,JavaScript,105649937,true,true,true,false,1582746551,1588969992,1654087128,"master","","","A travel tracking application for user to book travel plans.",43,243,6,4,7,36,208,165,0,165,36,JavaScript,0.5567567567567567,206,7,16503720,6835071,105742682,92745,false,10351,0,true,35,4.489711934156379,4,3,1,4,3,2
943,Generic,https://github.com/tannerkrewson/snakeout.git,false,false,false,4,4,2425,13,,,,4,1,JavaScript,177407931,true,true,true,false,1472090769,1604250431,1649498702,"master","MIT License","https://snakeout.tannerkrewson.com/","Out the snake, or be outed as a snake",14,179,3,3,4,114,632,623,0,623,114,JavaScript,0.7658303464755077,641,0,47338538,9266847,182089105,4681174,false,11986,0,true,35,8.078212290502794,2,1,1,1,1,1
944,Generic,https://github.com/tarkiyah/aws-sdk-js.git,false,false,false,0,0,35168,3,,,,0,2,JavaScript,263502120,true,true,true,false,1578703047,1578712468,1610394582,"master","Apache License 2.0","","",35,4697,156,93,157,3732,21960,21537,0,21537,3732,Other,0.46583481877599525,18816,0,15058652,342929,307287084,43784964,true,1957349,0,true,35,16.2082180114967,16,6,3,11,6,2
945,Generic,https://github.com/taweitu/inforgo.git,false,false,false,8,8,1615,0,,,,3,4,JavaScript,34944041,true,true,true,false,1490370818,1538139717,1525314851,"master","","https://bingo.infor.org","A 3D-Bingo AI using reinforcement learning",5,259,3,3,3,148,440,435,0,435,148,Python,0.4348484848484849,574,0,24081530,5912073,163809111,128865070,true,5918,0,true,3,2.965250965250965,2,2,1,3,2,1
946,Generic,https://github.com/tbsniper61/vue-vuex-express-boilerplate.git,false,false,false,0,0,14535,27,,,,0,0,JavaScript,184933065,true,true,true,false,1537998715,1597073719,1651184808,"master","","","powerful authentication & organization Vuex store",28,581,17,14,18,519,1486,1481,0,1481,519,JavaScript,0.5516431924882629,1645,0,37029539,2846870,187928149,2995084,false,10398,0,true,35,8.876075731497417,3,1,1,1,1,1
947,Generic,https://github.com/tcary/bugtracker.git,false,false,false,0,0,22278,12,,,,1,1,JavaScript,71614128,true,true,true,false,1573241261,1575997946,1644689383,"master","","","",17,124,5,3,6,90,262,241,0,241,90,JavaScript,0.6156716417910447,495,0,23413006,13371458,81104625,9490497,false,24883,0,true,35,4.766129032258065,5,3,2,4,3,2
948,Generic,https://github.com/tdubb/angular-poster-editor.git,false,false,false,1,1,14376,0,,,,0,1,JavaScript,120498296,true,true,true,false,1413670291,1581720305,1413670480,"master","MIT License","","This app was created to allow users to explore multiple poster designs quickly and then easily modify their chosen design.  This project was chosen to explore Angular and it's data binding functionality.  I created the project using angular-seed as a template and put all of the custom code in 'angular-seed/posters'",1,175,47,14,47,448,1469,197,0,197,448,JavaScript,0.782608695652174,1836,0,11056816,8124540,361007560,240509906,true,38482,0,true,5,3.057142857142857,38,12,4,10,6,4
949,Generic,https://github.com/teamcoinshack/coinshack.git,false,false,false,2,2,104009,7,,,,0,2,JavaScript,93452343,true,true,true,false,1565671637,1594472200,1651189514,"master","","","CoinShack, a risk-free simulator for anyone to learn cryptocurrency trading",8,342,4,4,5,1076,1194,1177,0,1177,1076,JavaScript,0.45257452574525747,1002,0,26159837,4842198,96442703,2990360,false,32413,0,true,35,4.807017543859649,2,2,1,2,2,1
950,Generic,https://github.com/tecchly/dloplantool.git,false,false,false,2,2,5425,15,,,,0,3,JavaScript,87617633,true,true,true,false,1565837028,1570531273,1654061502,"master","","","Tool to assist the planning of Digital Learning Objects (DLO)",54,384,12,10,13,154,633,626,0,626,154,JavaScript,0.6303116147308782,1335,0,17416722,4318698,87736026,118393,false,24260,0,true,35,3.140625,8,4,3,7,4,2
951,Generic,https://github.com/teckpio/teckpio.github.io.git,false,false,false,0,0,91535,0,,,,0,1,JavaScript,40436382,true,true,true,true,1566306053,1606743071,1606743067,"master","","","",1,111,2,3,3,313,276,276,0,276,313,Other,0.45156482861400893,303,0,10489405,14606755,87873238,47436856,true,23098,0,true,5,4.504504504504505,2,2,1,2,2,1
